id,predicted_price
4046500720,555160.06
6145601745,388739.94
5207200195,679266.4
1972201856,556266.7
7212680080,250855.0
7277100510,594614.06
522079022,632348.6
5605000440,811010.2
6632300230,355967.16
8815400165,674380.1
6708200320,464643.3
2426059076,589033.25
3260200200,571884.94
2770601741,490256.44
4338800500,261375.89
9201000320,752209.3
7655900038,348571.12
3625059140,593938.5
4222310010,245590.44
2114700115,331020.3
3291800710,320634.28
9406590010,384545.62
3025059124,2409281.2
7972601250,384674.75
930000470,1011537.0
6690500060,470188.97
16000015,204427.0
5693501102,544344.44
8079040490,441228.38
7225000155,342408.94
8819900170,793145.44
7972601270,327233.38
1224069074,790773.9
5126900321,346516.84
3438501860,317362.72
2822069080,430660.53
1656600310,556880.8
3856900507,1204522.4
1626069139,498854.8
2524049257,1215413.0
3904960150,575930.1
7214820610,428341.78
7977201845,575533.75
2428100080,821792.6
2202500135,408652.1
1523550220,704719.9
2313900610,472926.38
4123840050,373339.44
2125059124,1130872.0
1225039067,522610.47
6431500283,451782.3
2473380010,287224.2
5694501195,421074.8
2881700046,357782.22
6837820330,337640.56
2337300370,204776.66
3876540630,232135.0
626059317,340592.94
3374500520,348868.12
7228501903,359789.0
4019300051,518551.38
4232902615,678961.3
3546000090,256508.94
8127700215,821335.9
3438501100,372299.1
1769600066,683071.75
8146100610,585143.7
3052700695,553304.3
7954310210,622800.94
3761700053,1912042.5
1320069179,325984.97
1331900410,773661.75
7303100210,324735.75
2464400285,504889.7
6163901150,360035.44
8955800045,350264.94
2314300200,421852.97
9528104360,385704.06
4177100005,647209.8
8856960260,308062.0
1828001220,627773.6
3066400710,696338.25
624110610,859800.1
4040800260,392994.56
5019500215,489956.84
2481630180,1171284.9
7203170190,671596.0
510001280,858982.1
9430110120,789749.6
1565950030,337086.53
9828202255,766220.6
3878900270,468637.8
8091600080,211633.94
1112000035,299570.78
2228900270,302967.66
6648701740,280499.97
1245003740,644079.44
2174503441,523244.3
7708250010,307492.28
6072300110,593124.56
2329800140,259659.84
1494300040,502790.4
3832050130,283331.03
7203100730,894421.6
7199330170,504458.94
7785000220,684332.1
1250201175,421347.2
4054500180,1040227.44
7905200061,431753.2
3751604895,186457.4
5220300140,281556.75
3323059027,331098.0
8651611980,915499.56
8673400190,513739.3
1668500100,827623.75
1023059365,557149.06
3308030060,334972.12
4232400860,868666.75
2144800615,229019.56
1568100920,1358128.9
9406510040,496174.06
2923049421,327789.03
1051000040,1643693.6
2077700042,649384.9
9423800030,245972.28
9818700455,671403.9
7133300675,350050.25
4113800550,628617.75
5553300375,1631118.5
2025701530,274297.88
7942601155,435007.53
7524300020,270506.16
2520069100,305979.06
5412300410,218180.02
7504110760,733689.94
2594200350,407089.94
2722059013,254083.5
8078430480,533284.6
1423069162,489963.84
8856001090,159389.22
7000100631,833609.9
4222200280,229220.8
7971300050,590595.3
2009001600,261046.56
6619910140,679122.56
2877100985,519760.44
1196000007,345266.66
1330850130,759767.9
6664900410,262510.53
1231001110,283535.9
9235900030,267565.06
9407101840,316603.62
9523103001,415366.22
2149800278,348954.62
7234601198,648557.4
9476700035,407769.16
9297301065,674461.2
518500700,769710.5
7843500090,332368.8
6056110780,292856.78
2345700260,358703.3
3509600070,238250.83
1431700280,381245.0
1623049174,289695.38
3024089049,383848.75
7853340450,402061.06
7732410360,778756.1
1446800995,308152.22
2946000285,253525.1
425079100,544000.4
3876313040,427639.72
1762600260,1023489.94
1925069121,911048.94
7443000480,902171.2
7820000015,359915.3
4027701253,485870.97
2826049165,355659.06
5426300060,756852.75
1278000210,164816.84
923000270,348579.12
7657600005,262689.56
3024079057,383934.78
3276180020,312826.75
7304300760,292587.94
3908100020,524982.75
8835400805,674488.25
4051150070,208330.98
3904930530,495199.3
6163900971,366905.53
7942600310,424470.06
4365700330,289424.2
423059207,285968.0
3992700265,343845.8
7177300090,468413.5
2540820010,666207.56
5700002510,1036894.56
5201000030,610234.94
7631800015,1970394.5
2922702965,669465.25
1525059198,931616.44
1245003160,743624.5
3810000455,299766.8
7855600080,643328.0
5701500030,1204752.2
7504020400,624768.2
1402600570,296930.38
7575610760,289994.44
8731990370,372546.3
5021900090,877649.1
290000075,379669.94
2841500010,446722.9
3955900830,432069.53
7852110140,539898.2
1311400350,242948.3
7773800015,624535.25
4123400320,490917.53
2725069157,853606.3
666000143,752889.7
5101408678,501127.38
6371000026,351669.06
2024059084,671724.75
7283900036,327362.94
8881900230,721738.1
3959400135,361803.94
7696610270,228186.31
1689400150,852451.1
5103900015,423064.47
1441000350,441943.47
5101408735,322036.9
3126059027,1902887.0
2320069014,509893.06
9541600015,632862.06
8682320420,761324.4
1562200090,598004.0
3395070980,616359.25
7349600230,249293.84
522049122,297971.47
869700060,276222.88
811000055,1223121.1
1221059176,438229.56
1523059103,456654.22
2025760210,747086.94
9218400088,309091.7
8682292020,443745.97
2623089135,455291.38
3758900259,1345551.4
524069049,646505.3
3121500150,852128.44
5581400080,767889.25
8087800020,450384.2
4070700290,707078.1
3296000170,607918.44
9238500040,456096.7
2744600040,341990.22
6813600380,640567.0
6140100150,471806.94
2201500555,453387.94
2600110250,661289.75
4337000275,174740.5
1186000150,552316.9
1972201963,502689.22
1105000745,342578.44
2887700560,656704.5
4039700080,739472.56
522049104,283019.38
4202400078,268361.38
7520000695,181536.0
7714000310,388319.0
4319200060,744662.0
8624700015,649733.0
5104520610,311288.16
2354300845,267449.5
3824100291,450672.94
6151800612,247883.27
5454200080,945184.25
6413600290,334225.75
2131200065,308215.12
1459920010,285157.25
50300090,392427.2
2326300090,631097.94
7714000070,392287.25
3630180500,960461.6
1727850340,1065181.1
8691430330,1054077.4
2310030390,266260.5
5561400610,492641.1
7010701016,491293.62
7883605915,262450.2
1282300995,336146.9
4040700310,470201.1
3353400435,238696.81
2143701015,501373.06
255450020,387107.3
1020069017,364763.38
4038200120,481603.7
9284801100,291123.62
1965200075,697332.44
847100047,566267.3
4038700720,528110.1
6815100085,798889.06
2508000020,285074.6
255520180,658302.8
6822100750,663979.94
869700050,313107.94
1775801405,573304.7
6600400090,226502.97
7202330270,462278.22
1683400165,803362.4
2625069070,1010242.25
7625702440,416279.5
3388000640,229692.16
1899400365,307718.2
6899990200,868062.25
5569700020,850039.25
986000045,289976.75
3293700221,309953.94
3764800250,365288.3
2291400566,359459.06
4219401236,1495956.5
4239400840,156368.06
7211400990,195667.17
7696500280,195753.03
7215721070,502237.84
3204850140,361339.8
4322200220,706941.25
2566300100,1126869.2
1944900090,434279.25
6648500390,293944.4
7385300020,709546.4
1704900135,343434.5
2877100655,715946.0
2726079098,628442.7
7625703800,485418.94
318300040,516283.0
7922800190,543471.44
2023049361,267818.06
8946400210,471140.12
6071600450,523520.84
4343800100,400482.12
1443300140,368805.88
1024039001,872952.8
2767704860,600204.9
7234600851,612103.56
644200065,836762.44
7784400035,641205.7
3826000560,227625.77
9272202260,428934.9
263000253,462847.72
3621059043,592186.3
240000130,531991.3
1352300120,204839.55
7849200861,268007.12
2487700130,504071.3
1796100140,269501.12
7234601221,534095.4
8651710190,449759.7
2916200091,604764.06
1232000915,508454.75
1545801970,279646.34
3211200420,343511.16
7686204675,187758.05
3141600210,184421.53
3959401284,508579.38
2113700825,250546.34
3876000710,399435.84
522069022,496938.38
3214200070,378410.53
1221039156,295161.56
259600790,439530.4
785000040,529127.0
8138870470,489546.75
2596300035,344930.62
540100057,1652684.5
3073500045,448812.3
5363200266,389187.66
8682261650,482983.1
3224510080,822121.9
3211270160,430547.2
9269200520,195945.03
293810190,485670.38
4197400043,342000.66
3026079031,319733.2
5332200405,1015945.5
2473411210,290790.94
9268200315,556227.4
8123500050,594358.4
3221069091,453954.28
2485000165,624089.94
4058800215,525834.06
1926059039,869285.0
2533300680,917347.1
3343903640,325796.94
5700003705,1424083.5
2023049372,426863.12
4058800830,577281.25
3333002302,416426.8
2944500340,289034.72
1982200790,540621.06
8929000270,493471.5
8122101440,283805.1
7525530470,748651.75
9332800020,649702.0
3878900525,232275.84
5420300210,256459.53
9232900165,348849.8
6414100026,397382.2
3013300660,765002.0
7954300120,574381.1
1081200360,313441.94
2877102345,506610.62
2202500255,493086.7
7984400050,215976.28
9558020380,417914.34
7812801850,206627.94
8944460020,383729.44
2306400040,596857.1
8649400410,347507.0
7889602020,235773.97
2041000025,459641.0
871001484,573281.2
2767602141,501562.47
3630180470,779004.94
2769602140,463577.06
2473250280,316876.72
5422560660,525576.4
3756600240,382187.84
8651600160,787720.25
7202300540,870277.06
8961950250,446073.7
3303000130,475315.12
798000062,270179.47
1695900150,755072.0
1604730150,532899.25
4136930310,349054.16
8835401250,1454784.0
8665900328,438526.38
9262800255,289965.12
1853080570,805157.1
5556300114,748558.25
9517200290,423125.0
4037200295,492932.94
7417100123,413704.25
2620069077,196975.89
7922720040,685861.7
558100090,553784.7
257000037,271563.06
3319500385,424167.38
9297301520,352977.44
3580900090,355533.94
1321039076,176023.2
7227801581,296731.94
9407001620,303747.3
2130400150,324904.6
2312400200,260927.34
4046700210,407293.8
1193000480,967335.7
1492800296,522839.78
3013300017,447992.56
3630240140,583050.4
1049010390,357753.88
9320900420,159191.12
4315700060,363066.25
2591010290,310529.4
323089085,678717.25
6600400270,207136.77
2919701105,479429.72
7202360670,923281.1
8927600100,790326.0
3211700045,625718.06
4027701326,457096.88
1601600195,277482.8
7853280350,768364.6
3629970130,722497.0
7203120020,819777.0
9542900190,360021.38
8035350120,504197.78
1238501184,970888.4
251200240,476145.38
8945300200,190480.16
2162000160,1055950.9
5466310060,195544.05
1239400064,883756.0
5205000020,333050.38
1720800305,725395.4
7280300375,551756.2
2095800400,458364.12
7852010950,538083.2
1428001160,574762.0
9528104910,645906.94
8644210470,834805.6
7923300310,496144.72
254000100,617018.5
1931300688,518581.03
7007700030,447780.7
422049178,225620.56
422069067,456864.62
2923049393,395954.9
930000305,445150.62
2461900448,482058.16
2610100020,306186.0
2895550050,262785.03
7701700040,267123.75
2460900020,477136.78
9827700105,571616.1
1005000240,256231.19
7200001254,537029.1
866400040,523399.03
305000170,647487.6
2260800110,873920.75
3442000127,698508.56
5253300437,449564.12
7576700150,1021959.6
5469501410,476684.25
5104531120,681878.75
723049434,344630.44
622069006,1305266.8
2517101200,299620.78
8159620160,244249.03
5561300640,437207.25
3317010130,225422.48
4364200250,387320.75
8732300060,736075.6
5603700025,767087.06
3585900190,959292.6
3996900575,272275.7
8731801260,233722.62
3810000860,356922.38
5700003585,2110045.5
6332000050,479676.22
9286100250,434645.5
9471201110,1013577.44
9290800050,577445.9
7300200400,653153.06
526069024,839260.7
1454600156,910659.75
3904980360,509960.66
2626119062,290301.03
8651730290,420705.12
7611200195,775421.94
1919800260,603121.44
6632900354,280560.44
3972900195,316613.0
5151600170,274520.06
7016000440,438929.75
871000435,792338.0
9578060540,519731.7
2332700060,875803.0
766000240,267533.44
4363700200,307525.72
7100000250,315151.03
2781250560,212609.4
2781250100,365802.53
5419800220,257373.44
7147600245,249585.02
2926069083,840842.1
6189200125,829184.06
9542830160,294839.72
5152200020,275668.38
9412900045,463216.0
6600410480,188256.5
6979970080,540443.7
5636010280,269423.78
1732801300,811684.94
5561401530,511988.8
9578500510,349832.62
7304300906,318781.44
1223089077,598560.3
721049207,271235.9
8691330310,828143.25
1523069204,448609.94
3188100105,647996.0
6608500290,394333.75
2891400410,357350.5
7663700551,360068.06
5413200140,250896.16
425069139,627308.6
6713700155,359591.44
2767603505,495029.8
7789000080,253105.47
9211500620,232359.81
3750604417,186244.31
7922800320,556038.06
1471620240,346248.94
2222059052,350134.38
9551200270,1070778.9
2767603160,550078.06
9406710060,380881.56
8929000250,405360.94
5538300120,389772.7
2223069120,457072.94
1652500060,1670581.5
8564500240,406964.97
3629700120,606206.5
3943600070,424203.38
4171200025,313003.12
2425049063,3758705.8
9828701650,374439.44
3581000340,352110.7
8100900015,386703.3
2125059161,1101355.5
304000380,194671.56
8146200070,1610480.4
686530170,549418.5
2917200645,501781.1
9547200530,802668.5
2122059199,343760.25
1150000740,653990.75
5706200060,299922.97
9265410010,235442.78
4083800555,520417.12
6152900332,336534.38
2520900301,212693.77
9828200790,480793.25
1657530180,286441.0
7471900045,300009.34
9828200460,389804.62
1775900140,447245.94
6139800430,440265.84
7214400005,538237.1
5332200026,536492.2
9510970300,816305.4
2540830020,465174.0
3392100140,198377.34
1326069191,362419.34
2125059112,1269743.2
859000022,333076.75
8854100350,654252.8
121059007,231191.19
7977201707,515344.9
3859900060,2850946.8
8815400735,754316.3
705700530,336913.3
6600780130,361267.12
6378500105,407528.5
8143000310,471215.62
2877102330,659630.75
3526039074,600476.25
2115510300,243149.03
3024059014,2032544.1
2141330360,585185.56
546000400,532473.5
2071500011,429770.62
7972000240,218101.38
7016200460,437058.0
6204200180,434631.8
1552100135,1173433.9
88000173,439586.16
2581900235,818300.75
9211500560,222069.89
621069218,456287.25
1321970240,289628.25
798000630,291895.1
421000285,264917.6
2824600180,852759.3
3832051140,318057.2
1237500105,707960.0
8802400906,262732.66
3166900270,417281.53
3682000060,388729.56
5469700020,286405.22
1245001820,644885.8
9547205660,628667.5
7974700122,727038.1
7550801225,543284.9
1099950050,783921.44
1402900460,318394.03
7636800041,1298773.9
2115720270,247524.44
8651441750,191867.23
3904100035,245660.02
8815400020,584722.0
3303860590,473008.94
5427110040,937053.6
1782000160,352697.5
6204420290,489695.25
3995700245,299713.1
7955040130,468885.03
1442880650,522501.8
8833510230,811725.94
7283900551,450583.97
4396000180,249908.94
7504021310,693115.7
322059264,269054.28
3654800040,297525.66
2767704777,490337.8
3278602190,357873.0
3236500220,490262.53
3410600100,315948.8
629410180,745607.9
3352402250,150957.44
4363700304,343591.12
7237550130,1227489.1
9808590210,1274618.0
8074200175,275140.72
3463400330,459966.8
6306400140,807838.4
8564950250,528084.44
5381000070,215613.03
9826700697,510781.28
8132700190,451563.5
7943000020,181355.88
9547204675,571413.3
4112100101,480454.06
727500030,589072.56
114101426,364616.25
9274202005,764183.2
1193000380,908603.8
3039000020,484212.62
7852170130,678770.3
2624079010,603211.75
4137010540,305577.78
7576200012,762583.75
1138020020,345319.0
3969300030,192366.5
898000200,215150.67
5153100030,302166.62
5104532030,535648.6
4406000050,219309.44
9274203390,609669.5
8682290360,463007.53
6928600330,244675.2
4139680070,871155.6
6844702690,504572.5
2154970020,1980188.2
4385701285,1146960.9
2426059071,609091.25
2867300160,506093.44
9512500720,560031.56
1773101020,303312.25
8687800100,291407.5
3627800050,1430517.8
1604600227,301026.2
3300701170,419151.7
9250900111,510732.56
7015200790,595944.75
1311100490,246240.55
2469000010,909911.44
1982201596,570401.2
1862700290,325828.3
2586800270,256605.58
9528102772,462235.88
5490210200,445913.75
6669080020,398953.12
179003055,210695.1
1860600535,977278.7
1592000130,616074.75
3905040170,570753.8
9320500080,250865.77
9276200850,476460.16
224069114,630609.44
2260000340,559999.5
5096300130,397445.88
3432500215,380009.38
2600000050,686306.6
8856003839,229440.38
2492200435,378051.62
7855900110,1119954.6
6806100250,319257.25
2770603523,552125.7
1370800515,1498869.6
2726049150,485027.9
1226059161,543363.1
1068000375,2381816.5
9528104109,464559.56
5126310060,518912.0
1951820070,531724.0
1545805980,386765.62
9464700340,921520.0
4319200675,912382.75
7518500885,543556.94
7852020620,507268.12
869700370,352128.8
8643000190,269965.97
8902000267,573499.94
7972602435,273477.72
2050100210,934077.2
6705120540,453914.03
2767601390,627451.6
4141000490,1154272.2
9345400350,778555.6
3222079162,325185.12
7789000120,245092.78
6646200770,711561.0
6666800180,755302.5
1725800280,463559.38
6117500460,867528.4
5470100220,224309.28
5457300478,479775.5
7550800195,544042.4
7787050180,545710.4
6204430250,527616.8
7640400250,480592.94
624110920,794372.5
3629920140,395547.66
7173700518,663800.1
3210200395,221649.47
2473480560,403110.38
2623089141,470908.78
1423800080,219678.06
2076400050,297032.62
3832060120,308909.88
7702600930,430566.1
5101404555,411638.47
3723800415,371069.8
3356403400,215900.28
9214400125,535215.1
1797500530,582758.5
9551201660,1124083.9
3878900815,367234.6
1760650280,333599.06
5466410030,250749.05
6388930620,583888.9
2331300395,822351.6
9412700160,282096.16
871001611,572370.5
3142600120,587683.8
3995700220,370442.9
2310000280,282568.2
8039900400,389510.3
7504021510,691244.9
1959700445,1633478.5
1556200155,579773.94
3629960590,406499.5
259000240,468365.72
662440020,403810.62
3123049142,533983.3
321100260,766238.9
6840701095,545433.6
3738900165,400621.53
4427100130,411190.4
9238500100,457019.75
6145601810,331127.66
2570300090,363629.0
4017600010,527893.6
1005000220,361575.62
1257202120,501092.5
9527000490,495459.6
8691400080,717208.2
1726069084,443685.88
248000240,208542.28
6113400046,370579.3
2130702350,360144.66
920069052,228375.5
6071300160,553512.8
1623049041,143035.67
9268200285,360729.0
1843100520,368069.4
2887700826,616276.94
9122000385,556773.5
9475700220,360473.5
2804600005,742200.44
2896400300,406941.7
5015000180,723599.6
3630220180,761162.5
8832900780,517579.53
1568100300,455685.8
8718500610,390158.72
4147200140,1063638.2
1973700030,1077336.4
8862000075,195344.06
9320990110,295419.53
1151100035,400011.84
2011000010,229110.22
1651500060,1045325.06
446000190,773850.6
2344300220,877408.1
523049195,192041.5
9191200015,654465.56
7942601410,726808.0
7137800300,208802.0
7853300280,506462.8
6654700240,349583.2
569000050,594515.44
3584000180,231914.39
2026079055,331445.8
8898700880,299245.56
5075400150,614400.8
8731981360,363253.97
4222500020,227921.62
7996720050,632178.6
4077800094,682120.06
6446200365,659125.75
2824089053,488245.47
1311800220,231399.19
3522049063,622148.5
1721801280,194690.12
6131600240,197722.69
7202310040,631385.1
1123059125,513950.03
646910160,229721.3
5630500005,382800.7
3342100785,262670.78
9547205610,635696.0
1773100123,292709.62
3353400092,303577.34
217500015,376935.25
3649100031,434735.06
7896300150,286617.25
623049185,243025.47
1773100430,344067.22
1781500220,803192.25
3395380200,234871.34
2424059170,3025676.5
4389200765,1623981.8
1543000060,483481.72
6154900005,615891.5
2902200240,461637.62
1442880640,520022.72
8562770490,558759.2
2768300655,596549.8
3432501315,294228.5
5035300570,790092.4
3626039028,399214.56
3876540780,238915.44
327000100,1016140.25
7551300065,476829.28
1312920060,247789.44
2215901230,277469.03
6306800010,441470.8
2767700022,524787.5
5589900610,513192.84
4320200020,713277.2
5249804655,651802.2
9238500480,460668.78
3885806565,1095942.8
7905200205,473728.53
5727500102,349565.84
3585220070,434339.72
2078500210,525163.5
1839920050,406684.84
534000080,324024.88
856000255,609525.3
4141010110,1560035.2
9558040820,627673.6
7768700315,1148208.5
2796100640,293587.75
1922059010,209972.16
3448000542,262398.88
3883100220,280698.0
7237301210,277877.9
3893100456,952660.1
9578501110,337098.44
6145601995,419411.6
4024100120,306664.7
8899000050,375751.2
3396820010,585843.9
6749700117,380591.47
1954400060,496347.28
3303970100,753352.25
2540850070,488065.75
3797000745,529165.8
7883603700,238101.38
3438501452,421444.03
3530210260,689838.25
3598600049,166522.06
731500170,354633.16
7129304375,171951.02
263000006,416908.8
7212660560,314749.16
1112700010,412845.03
3420069060,610680.9
2473000470,405354.38
8691390980,717219.1
6184700100,446951.75
4476400275,326443.84
2968801240,282288.6
1529300160,413993.94
7640400070,636694.06
7016100380,462717.5
2172000890,454860.44
4035900015,740046.8
9528104660,953026.3
507100005,376157.44
2783100160,383034.38
3629921140,812137.9
1099750610,230249.66
1330300451,1169765.6
